UID,Authors,PubDate(Year),PubDate(Month),Title,Summary
27898682,"Lotta LA, Scott RA, Sharp SJ, Burgess S, Luan J, Tillin T, Schmidt AF, Imamura F, Stewart ID, Perry JR, Marney L, Koulman A, Karoly ED, Forouhi NG, Sjögren RJ, Näslund E, Zierath JR, Krook A, Savage DB, Griffin JL, Chaturvedi N, Hingorani AD, Khaw KT, Barroso I, McCarthy MI, O'Rahilly S, Wareham NJ, Langenberg C","2016","Nov","Genetic Predisposition to an Impaired Metabolism of the Branched-Chain Amino Acids and Risk of Type 2 Diabetes: A Mendelian Randomisation Analysis.","Lotta LA, Scott RA, Sharp SJ, Burgess S, Luan J, Tillin T, Schmidt AF, Imamura F, Stewart ID, Perry JR, Marney L, Koulman A, Karoly ED, Forouhi NG, Sjögren RJ, Näslund E, Zierath JR, Krook A, Savage DB, Griffin JL, Chaturvedi N, Hingorani AD, Khaw KT, Barroso I, McCarthy MI, O'Rahilly S, Wareham NJ, Langenberg C.Genetic Predisposition to an Impaired Metabolism of the Branched-Chain Amino Acids and Risk of Type 2 Diabetes: A Mendelian Randomisation Analysis. PLoS Med. 2016 Nov; 13(11):e1002179." 
27899624,"Vallenet D, Calteau A, Cruveiller S, Gachet M, Lajus A, Josso A, Mercier J, Renaux A, Rollin J, Rouy Z, Roche D, Scarpelli C, Médigue C","2017","Jan","MicroScope in 2017: an expanding and evolving integrated resource for community expertise of microbial genomes.","Vallenet D, Calteau A, Cruveiller S, Gachet M, Lajus A, Josso A, Mercier J, Renaux A, Rollin J, Rouy Z, Roche D, Scarpelli C, Médigue C.MicroScope in 2017: an expanding and evolving integrated resource for community expertise of microbial genomes. Nucleic Acids Res. 2017 Jan 4; 45(D1):D517-D528." 
28040659,"Maga-Nteve C, Vasilopoulou CG, Constantinou C, Margarity M, Klapa MI","2017","Jan","Sex-comparative study of mouse cerebellum physiology under adult-onset hypothyroidism: The significance of GC-MS metabolomic data normalization in meta-analysis.","Maga-Nteve C, Vasilopoulou CG, Constantinou C, Margarity M, Klapa MI.Sex-comparative study of mouse cerebellum physiology under adult-onset hypothyroidism: The significance of GC-MS metabolomic data normalization in meta-analysis. J Chromatogr B Analyt Technol Biomed Life Sci. 2017 Jan 15; 1041-1042:158-166." 
28113135,"Viant MR, Kurland IJ, Jones MR, Dunn WB","2017","Feb","How close are we to complete annotation of metabolomes?","Viant MR, Kurland IJ, Jones MR, Dunn WB.How close are we to complete annotation of metabolomes? Curr Opin Chem Biol. 2017 Feb; 36:64-69." 
28160515,"Villaseñor A, Rosace D, Obeso D, Pérez-Gordo M, Chivato T, Barbas C, Barber D, Escribese MM","2017","Apr","Allergic asthma: an overview of metabolomic strategies leading to the identification of biomarkers in the field.","Villaseñor A, Rosace D, Obeso D, Pérez-Gordo M, Chivato T, Barbas C, Barber D, Escribese MM.Allergic asthma: an overview of metabolomic strategies leading to the identification of biomarkers in the field. Clin Exp Allergy. 2017 Apr; 47(4):442-456." 
28271979,"Pirih N, Kunej T","2017","Jan","Toward a Taxonomy for Multi-Omics Science? Terminology Development for Whole Genome Study Approaches by Omics Technology and Hierarchy.","Pirih N, Kunej T.Toward a Taxonomy for Multi-Omics Science? Terminology Development for Whole Genome Study Approaches by Omics Technology and Hierarchy. OMICS. 2017 Jan; 21(1):1-16." 
28287739,"Qureshi MI, Greco M, Vorkas PA, Holmes E, Davies AH","2017","Jul","Application of Metabolic Profiling to Abdominal Aortic Aneurysm Research.","Qureshi MI, Greco M, Vorkas PA, Holmes E, Davies AH.Application of Metabolic Profiling to Abdominal Aortic Aneurysm Research. J Proteome Res. 2017 Jul 7; 16(7):2325-2332." 
28345376,"Qureshi MI, Vorkas PA, Coupland AP, Jenkins IH, Holmes E, Davies AH","2016","Oct","Lessons from Metabonomics on the Neurobiology of Stroke.","Qureshi MI, Vorkas PA, Coupland AP, Jenkins IH, Holmes E, Davies AH.Lessons from Metabonomics on the Neurobiology of Stroke. Neuroscientist. 2016 Oct 1; :1073858416673327." 
28364409,"Xu Y, Guo N, Dou D, Ran X, Liu C","2017","Apr","Metabolomics analysis of anaphylactoid reaction reveals its mechanism in a rat model.","Xu Y, Guo N, Dou D, Ran X, Liu C.Metabolomics analysis of anaphylactoid reaction reveals its mechanism in a rat model. Asian Pac J Allergy Immunol. 2017 Apr 1; " 
28389626,"Zhang F, Zhang Y, Zhao W, Deng K, Wang Z, Yang C, Ma L, Openkova MS, Hou Y, Li K","2017","May","Metabolomics for biomarker discovery in the diagnosis, prognosis, survival and recurrence of colorectal cancer: a systematic review.","Zhang F, Zhang Y, Zhao W, Deng K, Wang Z, Yang C, Ma L, Openkova MS, Hou Y, Li K.Metabolomics for biomarker discovery in the diagnosis, prognosis, survival and recurrence of colorectal cancer: a systematic review. Oncotarget. 2017 May 23; 8(21):35460-35472." 
28482064,"Szabo G, Petrasek J","2017","Jul","Gut-liver axis and sterile signals in the development of alcoholic liver disease.","Szabo G, Petrasek J.Gut-liver axis and sterile signals in the development of alcoholic liver disease. Alcohol Alcohol. 2017 Jul 1; 52(4):414-424." 
28531195,"Goldansaz SA, Guo AC, Sajed T, Steele MA, Plastow GS, Wishart DS","2017","","Livestock metabolomics and the livestock metabolome: A systematic review.","Goldansaz SA, Guo AC, Sajed T, Steele MA, Plastow GS, Wishart DS.Livestock metabolomics and the livestock metabolome: A systematic review. PLoS One. 2017; 12(5):e0177675." 
28534597,"Siristatidis CS, Sertedaki E, Vaidakis D","2017","May","Metabolomics for improving pregnancy outcomes in women undergoing assisted reproductive technologies.","Siristatidis CS, Sertedaki E, Vaidakis D.Metabolomics for improving pregnancy outcomes in women undergoing assisted reproductive technologies. Cochrane Database Syst Rev. 2017 May 23; 5:CD011872." 
28543881,"Hernandes VV, Barbas C, Dudzik D","2017","May","A review of blood sample handling and pre-processing for metabolomics studies.","Hernandes VV, Barbas C, Dudzik D.A review of blood sample handling and pre-processing for metabolomics studies. Electrophoresis. 2017 May 19; " 
28616250,"Campion CG, Sanchez-Ferras O, Batchu SN","2017","","Potential Role of Serum and Urinary Biomarkers in Diagnosis and Prognosis of Diabetic Nephropathy.","Campion CG, Sanchez-Ferras O, Batchu SN.Potential Role of Serum and Urinary Biomarkers in Diagnosis and Prognosis of Diabetic Nephropathy. Can J Kidney Health Dis. 2017; 4:2054358117705371." 
28632924,"Eckerle M, Ambroggio L, Puskarich MA, Winston B, Jones AE, Standiford TJ, Stringer KA","2017","Jun","Metabolomics as a Driver in Advancing Precision Medicine in Sepsis.","Eckerle M, Ambroggio L, Puskarich MA, Winston B, Jones AE, Standiford TJ, Stringer KA.Metabolomics as a Driver in Advancing Precision Medicine in Sepsis. Pharmacotherapy. 2017 Jun 20; " 
28672954,"Liu J, Liu G, Li Z","2017","Jul","Importance of metabolomics analyses of maternal parameters and their influence on fetal growth.","Liu J, Liu G, Li Z.Importance of metabolomics analyses of maternal parameters and their influence on fetal growth. Exp Ther Med. 2017 Jul; 14(1):467-472." 
28735000,"Fleisher B, Brown AN, Ait-Oudhia S","2017","Oct","Application of pharmacometrics and quantitative systems pharmacology to cancer therapy: The example of luminal a breast cancer.","Fleisher B, Brown AN, Ait-Oudhia S.Application of pharmacometrics and quantitative systems pharmacology to cancer therapy: The example of luminal a breast cancer. Pharmacol Res. 2017 Oct; 124:20-33." 
28777338,"Gatti S, Galeazzi T, Franceschini E, Annibali R, Albano V, Verma AK, De Angelis M, Lionetti ME, Catassi C","2017","Aug","Effects of the Exclusive Enteral Nutrition on the Microbiota Profile of Patients with Crohn's Disease: A Systematic Review.","Gatti S, Galeazzi T, Franceschini E, Annibali R, Albano V, Verma AK, De Angelis M, Lionetti ME, Catassi C.Effects of the Exclusive Enteral Nutrition on the Microbiota Profile of Patients with Crohn's Disease: A Systematic Review. Nutrients. 2017 Aug 4; 9(8)" 
28819352,"Turkoglu O, Zeb A, Graham S, Szyperski T, Szender JB, Odunsi K, Bahado-Singh R","2016","Apr","Metabolomics of biomarker discovery in ovarian cancer: a systematic review of the current literature.","Turkoglu O, Zeb A, Graham S, Szyperski T, Szender JB, Odunsi K, Bahado-Singh R.Metabolomics of biomarker discovery in ovarian cancer: a systematic review of the current literature. Metabolomics. 2016 Apr; 12(4)" 
28866044,"Guan Z, Wu J, Wang C, Zhang F, Wang Y, Wang M, Zhao M, Zhao C","2017","Sep","Investigation of the preventive effect of Sijunzi decoction on mitomycin C-induced immunotoxicity in rats by <sup>1</sup>H NMR and MS-based untargeted metabolomic analysis.","Guan Z, Wu J, Wang C, Zhang F, Wang Y, Wang M, Zhao M, Zhao C.Investigation of the preventive effect of Sijunzi decoction on mitomycin C-induced immunotoxicity in rats by <sup>1</sup>H NMR and MS-based untargeted metabolomic analysis. J Ethnopharmacol. 2017 Sep 1; 210:179-191." 
28870074,"Ahmed WM, Lawal O, Nijsen TM, Goodacre R, Fowler SJ","2017","Sep","Exhaled Volatile Organic Compounds of Infection: A Systematic Review.","Ahmed WM, Lawal O, Nijsen TM, Goodacre R, Fowler SJ.Exhaled Volatile Organic Compounds of Infection: A Systematic Review. ACS Infect Dis. 2017 Sep 13; " 
